3.272203377808957612e+03,6.900000000000000000e+01,2.199999999999999872e-02,1.199999999999999956e-01,5.999999999999999778e-02,2.100000000000000193e-09,9.499999999999999556e-01
3.272203377808957612e+03,6.900000000000000000e+01,2.199999999999999872e-02,1.199999999999999956e-01,5.999999999999999778e-02,2.100000000000000193e-09,9.499999999999999556e-01
3.181847575769972536e+03,6.822780175145945236e+01,2.189742912131633149e-02,1.213280856863754864e-01,5.498353019247165241e-02,2.090418978701507911e-09,9.460882037693925106e-01
2.813247988863740829e+03,6.707176229028507919e+01,2.174216353305778726e-02,1.241479120148134413e-01,4.141755228493458618e-02,2.105189669585460736e-09,9.458685280062536505e-01
2.813247988863740829e+03,6.707176229028507919e+01,2.174216353305778726e-02,1.241479120148134413e-01,4.141755228493458618e-02,2.105189669585460736e-09,9.458685280062536505e-01
2.813247988863740829e+03,6.707176229028507919e+01,2.174216353305778726e-02,1.241479120148134413e-01,4.141755228493458618e-02,2.105189669585460736e-09,9.458685280062536505e-01
2.813247988863740829e+03,6.707176229028507919e+01,2.174216353305778726e-02,1.241479120148134413e-01,4.141755228493458618e-02,2.105189669585460736e-09,9.458685280062536505e-01
2.813247988863740829e+03,6.707176229028507919e+01,2.174216353305778726e-02,1.241479120148134413e-01,4.141755228493458618e-02,2.105189669585460736e-09,9.458685280062536505e-01
2.813247988863740829e+03,6.707176229028507919e+01,2.174216353305778726e-02,1.241479120148134413e-01,4.141755228493458618e-02,2.105189669585460736e-09,9.458685280062536505e-01
2.813247988863740829e+03,6.707176229028507919e+01,2.174216353305778726e-02,1.241479120148134413e-01,4.141755228493458618e-02,2.105189669585460736e-09,9.458685280062536505e-01
2.813247988863740829e+03,6.707176229028507919e+01,2.174216353305778726e-02,1.241479120148134413e-01,4.141755228493458618e-02,2.105189669585460736e-09,9.458685280062536505e-01
2.813247988863740829e+03,6.707176229028507919e+01,2.174216353305778726e-02,1.241479120148134413e-01,4.141755228493458618e-02,2.105189669585460736e-09,9.458685280062536505e-01
2.813247988863740829e+03,6.707176229028507919e+01,2.174216353305778726e-02,1.241479120148134413e-01,4.141755228493458618e-02,2.105189669585460736e-09,9.458685280062536505e-01
2.813247988863740829e+03,6.707176229028507919e+01,2.174216353305778726e-02,1.241479120148134413e-01,4.141755228493458618e-02,2.105189669585460736e-09,9.458685280062536505e-01
2.766563815546583555e+03,6.628646320446439688e+01,2.153222707232484504e-02,1.254037935766638967e-01,4.448957609391342854e-02,2.104691086763204000e-09,9.486793645725715152e-01
2.766563815546583555e+03,6.628646320446439688e+01,2.153222707232484504e-02,1.254037935766638967e-01,4.448957609391342854e-02,2.104691086763204000e-09,9.486793645725715152e-01
2.766563815546583555e+03,6.628646320446439688e+01,2.153222707232484504e-02,1.254037935766638967e-01,4.448957609391342854e-02,2.104691086763204000e-09,9.486793645725715152e-01
2.766563815546583555e+03,6.628646320446439688e+01,2.153222707232484504e-02,1.254037935766638967e-01,4.448957609391342854e-02,2.104691086763204000e-09,9.486793645725715152e-01
2.766563815546583555e+03,6.628646320446439688e+01,2.153222707232484504e-02,1.254037935766638967e-01,4.448957609391342854e-02,2.104691086763204000e-09,9.486793645725715152e-01
2.766563815546583555e+03,6.628646320446439688e+01,2.153222707232484504e-02,1.254037935766638967e-01,4.448957609391342854e-02,2.104691086763204000e-09,9.486793645725715152e-01
2.766563815546583555e+03,6.628646320446439688e+01,2.153222707232484504e-02,1.254037935766638967e-01,4.448957609391342854e-02,2.104691086763204000e-09,9.486793645725715152e-01
2.766563815546583555e+03,6.628646320446439688e+01,2.153222707232484504e-02,1.254037935766638967e-01,4.448957609391342854e-02,2.104691086763204000e-09,9.486793645725715152e-01
2.766563815546583555e+03,6.628646320446439688e+01,2.153222707232484504e-02,1.254037935766638967e-01,4.448957609391342854e-02,2.104691086763204000e-09,9.486793645725715152e-01
2.766563815546583555e+03,6.628646320446439688e+01,2.153222707232484504e-02,1.254037935766638967e-01,4.448957609391342854e-02,2.104691086763204000e-09,9.486793645725715152e-01
2.766563815546583555e+03,6.628646320446439688e+01,2.153222707232484504e-02,1.254037935766638967e-01,4.448957609391342854e-02,2.104691086763204000e-09,9.486793645725715152e-01
2.766563815546583555e+03,6.628646320446439688e+01,2.153222707232484504e-02,1.254037935766638967e-01,4.448957609391342854e-02,2.104691086763204000e-09,9.486793645725715152e-01
2.766563815546583555e+03,6.628646320446439688e+01,2.153222707232484504e-02,1.254037935766638967e-01,4.448957609391342854e-02,2.104691086763204000e-09,9.486793645725715152e-01
2.766563815546583555e+03,6.628646320446439688e+01,2.153222707232484504e-02,1.254037935766638967e-01,4.448957609391342854e-02,2.104691086763204000e-09,9.486793645725715152e-01
2.766563815546583555e+03,6.628646320446439688e+01,2.153222707232484504e-02,1.254037935766638967e-01,4.448957609391342854e-02,2.104691086763204000e-09,9.486793645725715152e-01
2.766563815546583555e+03,6.628646320446439688e+01,2.153222707232484504e-02,1.254037935766638967e-01,4.448957609391342854e-02,2.104691086763204000e-09,9.486793645725715152e-01
2.766563815546583555e+03,6.628646320446439688e+01,2.153222707232484504e-02,1.254037935766638967e-01,4.448957609391342854e-02,2.104691086763204000e-09,9.486793645725715152e-01
2.766563815546583555e+03,6.628646320446439688e+01,2.153222707232484504e-02,1.254037935766638967e-01,4.448957609391342854e-02,2.104691086763204000e-09,9.486793645725715152e-01
2.766563815546583555e+03,6.628646320446439688e+01,2.153222707232484504e-02,1.254037935766638967e-01,4.448957609391342854e-02,2.104691086763204000e-09,9.486793645725715152e-01
2.766563815546583555e+03,6.628646320446439688e+01,2.153222707232484504e-02,1.254037935766638967e-01,4.448957609391342854e-02,2.104691086763204000e-09,9.486793645725715152e-01
2.766563815546583555e+03,6.628646320446439688e+01,2.153222707232484504e-02,1.254037935766638967e-01,4.448957609391342854e-02,2.104691086763204000e-09,9.486793645725715152e-01
